"asset_id","asset_type","asset_name","category","price","expected_output_path","reference_image_path","generated_image_upload","status","prompt"
"veh_car_mustang","Vehicle","Ford Mustang GT","Car","110000","assets/lifestyle/vehicles/veh_car_mustang.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Ford Mustang GT, car. Show the complete vehicle on a luxury street, studio driveway, or garage forecourt, full side view with cinematic environment. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_car_porsche911","Vehicle","Porsche 911 Turbo S","Car","350000","assets/lifestyle/vehicles/veh_car_porsche911.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Porsche 911 Turbo S, car. Show the complete vehicle on a luxury street, studio driveway, or garage forecourt, full side view with cinematic environment. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_car_teslas","Vehicle","Tesla Model S Plaid","Car","220000","assets/lifestyle/vehicles/veh_car_teslas.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Tesla Model S Plaid, car. Show the complete vehicle on a luxury street, studio driveway, or garage forecourt, full side view with cinematic environment. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_car_gwagon","Vehicle","Mercedes G-Wagon","Car","450000","assets/lifestyle/vehicles/veh_car_gwagon.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Mercedes G-Wagon, car. Show the complete vehicle on a luxury street, studio driveway, or garage forecourt, full side view with cinematic environment. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_car_ferrari488","Vehicle","Ferrari F8 Tributo","Car","750000","assets/lifestyle/vehicles/veh_car_ferrari488.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Ferrari F8 Tributo, car. Show the complete vehicle on a luxury street, studio driveway, or garage forecourt, full side view with cinematic environment. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_car_rr_cullinan","Vehicle","Rolls-Royce Cullinan","Car","950000","assets/lifestyle/vehicles/veh_car_rr_cullinan.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Rolls-Royce Cullinan, car. Show the complete vehicle on a luxury street, studio driveway, or garage forecourt, full side view with cinematic environment. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_car_range_rover_sv","Vehicle","Range Rover Sport SV","Car","210000","assets/lifestyle/vehicles/veh_car_range_rover_sv.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Range Rover Sport SV, car. Show the complete vehicle on a luxury street, studio driveway, or garage forecourt, full side view with cinematic environment. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_car_lucid_sapphire","Vehicle","Lucid Air Sapphire","Car","260000","assets/lifestyle/vehicles/veh_car_lucid_sapphire.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Lucid Air Sapphire, car. Show the complete vehicle on a luxury street, studio driveway, or garage forecourt, full side view with cinematic environment. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_car_amg_gt","Vehicle","Mercedes-AMG GT Coupe","Car","195000","assets/lifestyle/vehicles/veh_car_amg_gt.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Mercedes-AMG GT Coupe, car. Show the complete vehicle on a luxury street, studio driveway, or garage forecourt, full side view with cinematic environment. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_car_bmw_i8","Vehicle","BMW i8 Roadster","Car","175000","assets/lifestyle/vehicles/veh_car_bmw_i8.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: BMW i8 Roadster, car. Show the complete vehicle on a luxury street, studio driveway, or garage forecourt, full side view with cinematic environment. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_car_bugatti","Vehicle","Bugatti Chiron","Car","5500000","assets/lifestyle/vehicles/veh_car_bugatti.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Bugatti Chiron, car. Show the complete vehicle on a luxury street, studio driveway, or garage forecourt, full side view with cinematic environment. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_car_koenigsegg","Vehicle","Koenigsegg Jesko","Car","8000000","assets/lifestyle/vehicles/veh_car_koenigsegg.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Koenigsegg Jesko, car. Show the complete vehicle on a luxury street, studio driveway, or garage forecourt, full side view with cinematic environment. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_car_vintage_ferrari","Vehicle","1963 Ferrari 250 GTO","Car","70000000","assets/lifestyle/vehicles/veh_car_vintage_ferrari.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: 1963 Ferrari 250 GTO, car. Show the complete vehicle on a luxury street, studio driveway, or garage forecourt, full side view with cinematic environment. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_car_pagani","Vehicle","Pagani Zonda HP","Car","17500000","assets/lifestyle/vehicles/veh_car_pagani.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Pagani Zonda HP, car. Show the complete vehicle on a luxury street, studio driveway, or garage forecourt, full side view with cinematic environment. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_bike_vespa","Vehicle","Vespa Primavera","Motorcycle","12000","assets/lifestyle/vehicles/veh_bike_vespa.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Vespa Primavera, motorcycle. Show the complete vehicle on a cinematic city boulevard or garage forecourt, full side view, premium street atmosphere. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_bike_honda_rebel","Vehicle","Honda Rebel 500","Motorcycle","18000","assets/lifestyle/vehicles/veh_bike_honda_rebel.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Honda Rebel 500, motorcycle. Show the complete vehicle on a cinematic city boulevard or garage forecourt, full side view, premium street atmosphere. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_bike_yamaha_r1","Vehicle","Yamaha R1","Motorcycle","45000","assets/lifestyle/vehicles/veh_bike_yamaha_r1.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Yamaha R1, motorcycle. Show the complete vehicle on a cinematic city boulevard or garage forecourt, full side view, premium street atmosphere. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_bike_harley","Vehicle","Harley-Davidson Fat Boy","Motorcycle","65000","assets/lifestyle/vehicles/veh_bike_harley.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Harley-Davidson Fat Boy, motorcycle. Show the complete vehicle on a cinematic city boulevard or garage forecourt, full side view, premium street atmosphere. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_bike_indian_ftr","Vehicle","Indian FTR R Carbon","Motorcycle","26000","assets/lifestyle/vehicles/veh_bike_indian_ftr.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Indian FTR R Carbon, motorcycle. Show the complete vehicle on a cinematic city boulevard or garage forecourt, full side view, premium street atmosphere. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_bike_bmw_m1000rr","Vehicle","BMW M 1000 RR","Motorcycle","42000","assets/lifestyle/vehicles/veh_bike_bmw_m1000rr.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: BMW M 1000 RR, motorcycle. Show the complete vehicle on a cinematic city boulevard or garage forecourt, full side view, premium street atmosphere. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_bike_ducati","Vehicle","Ducati Panigale V4 R","Motorcycle","90000","assets/lifestyle/vehicles/veh_bike_ducati.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Ducati Panigale V4 R, motorcycle. Show the complete vehicle on a cinematic city boulevard or garage forecourt, full side view, premium street atmosphere. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_bike_arch","Vehicle","Arch KRGT-1","Motorcycle","180000","assets/lifestyle/vehicles/veh_bike_arch.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Arch KRGT-1, motorcycle. Show the complete vehicle on a cinematic city boulevard or garage forecourt, full side view, premium street atmosphere. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_boat_jetski","Vehicle","Sea-Doo GTX","Boat","35000","assets/lifestyle/vehicles/veh_boat_jetski.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Sea-Doo GTX, boat. Show the complete vehicle at a luxury marina with water, docks, sunlight, background shoreline, and subtle reflections. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_boat_axopar37","Vehicle","Axopar 37 Sun-Top","Boat","220000","assets/lifestyle/vehicles/veh_boat_axopar37.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Axopar 37 Sun-Top, boat. Show the complete vehicle at a luxury marina with water, docks, sunlight, background shoreline, and subtle reflections. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_boat_riva_aquariva","Vehicle","Riva Aquariva Super","Boat","850000","assets/lifestyle/vehicles/veh_boat_riva_aquariva.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Riva Aquariva Super, boat. Show the complete vehicle at a luxury marina with water, docks, sunlight, background shoreline, and subtle reflections. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_boat_mastercraft","Vehicle","MasterCraft XStar","Boat","350000","assets/lifestyle/vehicles/veh_boat_mastercraft.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: MasterCraft XStar, boat. Show the complete vehicle at a luxury marina with water, docks, sunlight, background shoreline, and subtle reflections. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_boat_yacht","Vehicle","Sunseeker 90","Boat","12000000","assets/lifestyle/vehicles/veh_boat_yacht.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Sunseeker 90, boat. Show the complete vehicle at a luxury marina with water, docks, sunlight, background shoreline, and subtle reflections. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_boat_superyacht","Vehicle","Project Azzam","Boat","600000000","assets/lifestyle/vehicles/veh_boat_superyacht.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Project Azzam, boat. Show the complete vehicle at a luxury marina with water, docks, sunlight, background shoreline, and subtle reflections. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_plane_cessna","Vehicle","Cessna 172","Aircraft","850000","assets/lifestyle/vehicles/veh_plane_cessna.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Cessna 172, aircraft. Show the complete vehicle on a private runway or hangar apron with sky, tarmac, lights, and distant airport details. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_plane_hondajet","Vehicle","HondaJet Elite II","Aircraft","7200000","assets/lifestyle/vehicles/veh_plane_hondajet.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: HondaJet Elite II, aircraft. Show the complete vehicle on a private runway or hangar apron with sky, tarmac, lights, and distant airport details. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_plane_phenom300","Vehicle","Embraer Phenom 300E","Aircraft","11500000","assets/lifestyle/vehicles/veh_plane_phenom300.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Embraer Phenom 300E, aircraft. Show the complete vehicle on a private runway or hangar apron with sky, tarmac, lights, and distant airport details. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_plane_cirrus","Vehicle","Cirrus Vision Jet","Aircraft","6500000","assets/lifestyle/vehicles/veh_plane_cirrus.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Cirrus Vision Jet, aircraft. Show the complete vehicle on a private runway or hangar apron with sky, tarmac, lights, and distant airport details. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_plane_gulfstream","Vehicle","Gulfstream G700","Aircraft","120000000","assets/lifestyle/vehicles/veh_plane_gulfstream.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Gulfstream G700, aircraft. Show the complete vehicle on a private runway or hangar apron with sky, tarmac, lights, and distant airport details. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
"veh_plane_bbj","Vehicle","Boeing Business Jet","Aircraft","450000000","assets/lifestyle/vehicles/veh_plane_bbj.webp","/Users/zeesh/Downloads/ChatGPT Image Jul 3, 2026, 12_02_43 AM.png","","TODO","Create a full-scene retro pixel-art game image in the same feel as the provided reference image, crisp high-detail 2D side-view pixel art, modern polished pixel clusters, layered foreground and background, bright cinematic lighting, real environment, not an inventory icon, not a UI card, not a boxed object, no border, no frame, no text, no readable logos, no watermark, keep the main subject fully visible, readable, centered, and uncropped. Subject: Boeing Business Jet, aircraft. Show the complete vehicle on a private runway or hangar apron with sky, tarmac, lights, and distant airport details. Use a clean side-view or slight three-quarter view, detailed bodywork, believable scale, and environmental shadows. It should feel like a playable game scene asset, not a showroom icon. Wide 16:9 composition, PNG-ready."
