id,type,name,output,prompt
"prop_monaco_penthouse","Property","Tour Odéon Sky Penthouse","assets/lifestyle/properties/prop_monaco_penthouse.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Tour Odéon Sky Penthouse in Monaco, ultra luxury trophy property. Show an exterior hero view with architecture that matches the name: apartment/condo as stylish urban building, villa/estate as wide luxury home, tower/penthouse as tall skyline residence, island as private island villa, chalet/cabin as scenic retreat. Retro pixel-art, warm window glow, tasteful environment hints, premium game inventory icon, no text."
"veh_car_civic","Vehicle","Honda Civic","assets/lifestyle/vehicles/veh_car_civic.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Honda Civic, Car. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_car_tesla3","Vehicle","Tesla Model 3","assets/lifestyle/vehicles/veh_car_tesla3.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Tesla Model 3, Car. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_car_mustang","Vehicle","Ford Mustang GT","assets/lifestyle/vehicles/veh_car_mustang.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Ford Mustang GT, Car. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_car_porsche911","Vehicle","Porsche 911 Turbo S","assets/lifestyle/vehicles/veh_car_porsche911.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Porsche 911 Turbo S, Car. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_car_teslas","Vehicle","Tesla Model S Plaid","assets/lifestyle/vehicles/veh_car_teslas.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Tesla Model S Plaid, Car. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_car_gwagon","Vehicle","Mercedes G-Wagon","assets/lifestyle/vehicles/veh_car_gwagon.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Mercedes G-Wagon, Car. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_car_ferrari488","Vehicle","Ferrari F8 Tributo","assets/lifestyle/vehicles/veh_car_ferrari488.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Ferrari F8 Tributo, Car. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_car_rr_cullinan","Vehicle","Rolls-Royce Cullinan","assets/lifestyle/vehicles/veh_car_rr_cullinan.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Rolls-Royce Cullinan, Car. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_car_range_rover_sv","Vehicle","Range Rover Sport SV","assets/lifestyle/vehicles/veh_car_range_rover_sv.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Range Rover Sport SV, Car. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_car_lucid_sapphire","Vehicle","Lucid Air Sapphire","assets/lifestyle/vehicles/veh_car_lucid_sapphire.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Lucid Air Sapphire, Car. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_car_amg_gt","Vehicle","Mercedes-AMG GT Coupe","assets/lifestyle/vehicles/veh_car_amg_gt.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Mercedes-AMG GT Coupe, Car. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_car_bmw_i8","Vehicle","BMW i8 Roadster","assets/lifestyle/vehicles/veh_car_bmw_i8.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
BMW i8 Roadster, Car. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_car_bugatti","Vehicle","Bugatti Chiron","assets/lifestyle/vehicles/veh_car_bugatti.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Bugatti Chiron, Car. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_car_koenigsegg","Vehicle","Koenigsegg Jesko","assets/lifestyle/vehicles/veh_car_koenigsegg.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Koenigsegg Jesko, Car. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_car_vintage_ferrari","Vehicle","1963 Ferrari 250 GTO","assets/lifestyle/vehicles/veh_car_vintage_ferrari.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
1963 Ferrari 250 GTO, Car. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_car_pagani","Vehicle","Pagani Zonda HP","assets/lifestyle/vehicles/veh_car_pagani.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Pagani Zonda HP, Car. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_bike_vespa","Vehicle","Vespa Primavera","assets/lifestyle/vehicles/veh_bike_vespa.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Vespa Primavera, Motorcycle. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_bike_honda_rebel","Vehicle","Honda Rebel 500","assets/lifestyle/vehicles/veh_bike_honda_rebel.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Honda Rebel 500, Motorcycle. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_bike_yamaha_r1","Vehicle","Yamaha R1","assets/lifestyle/vehicles/veh_bike_yamaha_r1.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Yamaha R1, Motorcycle. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_bike_harley","Vehicle","Harley-Davidson Fat Boy","assets/lifestyle/vehicles/veh_bike_harley.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Harley-Davidson Fat Boy, Motorcycle. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_bike_indian_ftr","Vehicle","Indian FTR R Carbon","assets/lifestyle/vehicles/veh_bike_indian_ftr.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Indian FTR R Carbon, Motorcycle. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_bike_bmw_m1000rr","Vehicle","BMW M 1000 RR","assets/lifestyle/vehicles/veh_bike_bmw_m1000rr.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
BMW M 1000 RR, Motorcycle. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_bike_ducati","Vehicle","Ducati Panigale V4 R","assets/lifestyle/vehicles/veh_bike_ducati.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Ducati Panigale V4 R, Motorcycle. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_bike_arch","Vehicle","Arch KRGT-1","assets/lifestyle/vehicles/veh_bike_arch.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Arch KRGT-1, Motorcycle. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_boat_jetski","Vehicle","Sea-Doo GTX","assets/lifestyle/vehicles/veh_boat_jetski.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Sea-Doo GTX, Boat. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_boat_axopar37","Vehicle","Axopar 37 Sun-Top","assets/lifestyle/vehicles/veh_boat_axopar37.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Axopar 37 Sun-Top, Boat. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_boat_riva_aquariva","Vehicle","Riva Aquariva Super","assets/lifestyle/vehicles/veh_boat_riva_aquariva.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Riva Aquariva Super, Boat. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_boat_mastercraft","Vehicle","MasterCraft XStar","assets/lifestyle/vehicles/veh_boat_mastercraft.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
MasterCraft XStar, Boat. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_boat_yacht","Vehicle","Sunseeker 90","assets/lifestyle/vehicles/veh_boat_yacht.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Sunseeker 90, Boat. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_boat_superyacht","Vehicle","Project Azzam","assets/lifestyle/vehicles/veh_boat_superyacht.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Project Azzam, Boat. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_plane_cessna","Vehicle","Cessna 172","assets/lifestyle/vehicles/veh_plane_cessna.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Cessna 172, Aircraft. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_plane_hondajet","Vehicle","HondaJet Elite II","assets/lifestyle/vehicles/veh_plane_hondajet.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
HondaJet Elite II, Aircraft. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_plane_phenom300","Vehicle","Embraer Phenom 300E","assets/lifestyle/vehicles/veh_plane_phenom300.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Embraer Phenom 300E, Aircraft. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_plane_cirrus","Vehicle","Cirrus Vision Jet","assets/lifestyle/vehicles/veh_plane_cirrus.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Cirrus Vision Jet, Aircraft. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"veh_plane_gulfstream","Vehicle","Gulfstream G700","assets/lifestyle/vehicles/veh_plane_gulfstream.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Gulfstream G700, Aircraft. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
